time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,num_picks,num_p_picks,num_s_picks,event_index,x(km),y(km),z(km),longitude,latitude,depth(m),source_file
2014-11-21T21:23:44.182,1.57788,1.8242,0.39083,0.0871,61.50749,59,28,31,784,151.55137,76.66188,26.6265,-87.27039,38.17804,26626.49733,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-21T21:29:12.103,1.59173,1.0037,0.29043,0.00302,16.29795,20,15,5,785,166.16489,-13.29167,6.8163,-87.1242,37.36534,6816.29685,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-21T21:52:58.914,1.19508,0.5634,0.34981,0.01026,17.71235,17,10,7,786,151.62337,84.13807,18.74187,-87.26799,38.24535,18741.86639,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-21T21:30:47.107,1.36413,1.42371,0.2794,0.03372,15.56273,16,12,4,788,163.72437,-18.51091,22.27973,-87.15289,37.31877,22279.72855,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-21T22:24:44.048,1.51737,1.47115,0.50821,0.04523,57.97385,58,44,14,790,145.17458,66.18765,18.75038,-87.34526,38.08474,18750.38437,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-21T22:04:54.909,1.10664,0.59508,0.2813,-0.04133,23.55679,24,14,10,791,145.45845,84.96324,16.84708,-87.33822,38.25379,16847.08487,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-22T15:56:33.132,1.18606,1.65214,0.21157,-0.1148,23.9792,24,11,13,813,143.57919,80.38908,18.41306,-87.3606,38.2129,18413.06284,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-22T19:46:20.423,1.2712,1.19571,0.35494,-0.13726,43.82101,35,26,9,817,182.72019,-12.10276,12.80112,-86.93709,37.37293,12801.12052,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-22T19:39:17.827,1.36088,0.89394,0.30237,0.00631,29.25225,30,22,8,818,168.9689,-16.69165,16.04471,-87.09333,37.33421,16044.70544,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-22T20:00:33.251,1.37806,2.12972,0.33283,0.08027,47.0,31,25,6,820,176.42429,-2.16579,17.62132,-87.00577,37.46365,17621.32378,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-23T18:02:35.413,1.0829,0.80123,0.3094,0.02035,28.29723,28,17,11,847,135.24035,70.33724,17.28389,-87.45769,38.12365,17283.89327,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-24T17:00:22.638,1.37821,0.43942,0.13546,0.00263,23.94481,23,14,9,879,149.65781,77.03635,8.73541,-87.29192,38.18172,8735.41347,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-24T20:51:38.768,1.53049,1.03906,0.29639,0.01784,22.69243,23,11,12,884,155.99401,80.92572,19.96243,-87.21878,38.21568,19962.43302,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-24T21:42:06.706,1.58575,1.34863,0.44319,-0.09285,60.66547,60,37,23,888,152.30694,76.94452,24.93743,-87.26171,38.18046,24937.42651,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-24T21:50:34.190,1.073,0.20901,0.19745,0.0023,15.06718,16,11,5,889,149.48893,81.64992,12.38996,-87.29288,38.2233,12389.9585,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-24T21:30:30.490,1.21486,0.85717,0.20955,-9e-05,21.94493,22,20,2,891,167.13529,-15.97072,8.68458,-87.11385,37.34104,8684.58135,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-24T22:13:39.362,1.28997,1.60672,0.44559,-0.01599,15.89991,17,11,6,895,181.25872,6.02514,28.22868,-86.94913,37.53648,28228.68304,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-25T15:38:52.230,1.47638,1.24798,0.27166,-0.09092,29.0,26,16,10,920,156.60819,73.20318,13.0676,-87.21346,38.14603,13067.60474,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-25T18:09:36.546,1.14573,1.45973,0.41567,0.03442,46.7046,47,31,16,928,144.48771,82.0376,22.64585,-87.3499,38.2276,22645.8498,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-25T20:58:10.892,1.25263,0.84494,0.26372,0.17203,22.56683,22,13,9,934,153.0182,81.3632,16.9018,-87.25266,38.22013,16901.8028,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-25T21:56:12.056,1.51839,2.36277,0.3012,-0.10012,52.0,40,27,13,940,182.23198,5.98092,15.61774,-86.93813,37.53589,15617.74171,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-25T21:45:39.320,0.82799,1.50056,0.31014,-0.34978,27.0,17,10,7,941,172.91658,-15.82435,9.46293,-87.0486,37.3413,9462.9277,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T14:54:52.332,1.45152,0.87869,0.34169,0.00038,36.65341,37,24,13,964,146.9244,82.6956,18.76443,-87.32195,38.23314,18764.43244,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T16:56:23.567,1.13228,0.64962,0.27186,-0.00198,22.99804,23,13,10,968,170.15314,-15.51085,14.73638,-87.0797,37.34463,14736.38451,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T17:57:04.496,1.10864,1.03338,0.40223,-0.03361,16.99289,17,11,6,971,140.64473,84.1239,23.72742,-87.39337,38.24699,23727.42461,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:36:24.185,1.36746,1.21918,0.52728,-0.08933,65.15761,64,46,18,980,153.16856,76.59772,23.67641,-87.25196,38.17719,23676.41024,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:04:39.504,1.60107,0.62511,0.18547,0.22795,23.0,20,10,10,982,149.48281,84.02328,18.36209,-87.29246,38.24468,18362.09421,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:24:59.391,1.30475,0.78702,0.28804,-0.02508,28.68615,29,19,10,983,151.96082,84.30093,20.10502,-87.2641,38.24676,20105.0194,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:56:01.223,1.01293,0.33224,0.23515,-0.01525,17.94673,19,14,5,984,146.60847,66.8853,9.9906,-87.32878,38.0908,9990.59707,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:50:10.530,1.24288,0.40743,0.30133,-0.03869,17.51306,18,11,7,985,151.77025,81.27363,16.24487,-87.26692,38.21953,16244.86894,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:27:19.004,0.97347,1.02994,0.20499,-0.02774,31.0,18,14,4,986,166.67125,-16.93042,10.06031,-87.1193,37.33248,10060.30844,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:20:53.738,0.62789,1.53476,0.23811,-0.11993,29.06079,22,16,6,987,171.20678,-0.18165,12.34742,-87.06426,37.4825,12347.42278,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-26T21:32:18.486,1.11712,2.13754,0.1522,0.05078,21.0,16,14,2,988,178.55745,-13.39467,0.0,-86.98438,37.36211,0.0,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-27T13:53:22.392,0.81111,2.41203,0.24174,-0.70885,54.0,31,24,7,1008,95.70204,59.4373,30.50748,-87.90997,38.03048,30507.47916,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-28T13:49:26.766,1.39408,1.25111,0.4241,-0.03679,64.0537,63,46,17,1036,146.04239,79.23609,28.78428,-87.33272,38.20212,28784.2771,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-28T18:39:21.318,1.01268,0.37903,0.15643,-0.0216,14.10856,15,10,5,1042,146.29754,84.45063,13.18642,-87.32874,38.24904,13186.42311,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-29T14:00:24.000,1.4674,1.10778,0.35265,-0.0177,42.52854,43,30,13,1063,145.00488,79.12298,21.57854,-87.34459,38.20127,21578.53989,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-29T15:51:57.139,1.28829,0.90901,0.18723,-0.03645,24.80415,25,13,12,1066,142.06038,85.24965,17.34541,-87.37698,38.25691,17345.41176,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-29T19:10:38.453,1.51116,1.36846,0.29581,0.05823,63.58857,50,37,13,1072,179.6749,-8.47248,14.92633,-86.97058,37.40623,14926.33188,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-29T20:03:04.924,1.44707,1.12222,0.38991,0.0267,36.98596,37,25,12,1074,145.73916,84.96998,21.48269,-87.33502,38.25381,21482.69076,merged_gamma_catalog_2014_Nov_Dec.csv
2014-11-30T18:18:06.315,1.42279,1.35864,0.23895,-0.03044,27.91119,26,14,12,1105,144.68774,85.78956,17.82562,-87.34686,38.26136,17825.61754,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T16:11:46.950,1.10203,1.92512,0.2948,0.30357,71.0,52,35,17,1131,141.0526,69.41585,21.12806,-87.3916,38.11447,21128.0597,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T18:36:09.343,1.58075,1.74031,0.45039,0.02264,36.84483,36,16,20,1135,157.69826,78.50505,22.30429,-87.19986,38.19359,22304.29316,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T21:50:01.570,1.38229,1.57717,0.4993,0.01373,42.86845,44,24,20,1142,153.57583,70.42333,15.29757,-87.24863,38.12151,15297.56823,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T21:40:56.995,1.18466,0.6612,0.21958,-0.02762,17.95958,18,10,8,1143,141.5275,84.28716,16.89465,-87.38325,38.24833,16894.6499,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T21:27:36.396,0.91313,1.23035,0.08423,0.01119,13.00029,12,11,1,1145,178.16993,-13.1409,0.0,-86.98869,37.36447,0.0,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T21:07:57.322,0.80648,1.75258,0.31027,0.19029,25.9475,19,14,5,1146,171.48047,3.39386,17.1583,-87.06033,37.51465,17158.29563,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-01T22:01:52.242,1.02381,0.63311,0.21243,-0.01536,32.51717,32,27,5,1152,176.13788,-13.84977,18.51254,-87.01179,37.35847,18512.5353,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-02T14:39:14.482,1.70888,1.10503,0.32092,-0.00122,36.85165,37,21,16,1172,154.91707,73.7927,14.54187,-87.23261,38.15163,14541.86936,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-02T19:40:36.263,1.3239,0.89593,0.40776,0.00328,37.49898,37,23,14,1182,146.2046,82.78702,21.55686,-87.33015,38.23408,21556.86102,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-02T21:28:53.216,1.40913,1.5873,0.30245,-0.09188,41.75184,32,25,7,1187,167.00179,-12.01179,20.5185,-87.11446,37.37672,20518.49897,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-02T21:54:31.643,1.42831,1.46253,0.39445,0.05203,58.67191,57,38,19,1188,154.53845,77.22743,22.41129,-87.23619,38.18263,22411.2868,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-02T21:34:18.643,1.19667,1.39557,0.45064,0.20707,43.14064,36,25,11,1189,152.53535,66.32044,15.53595,-87.26136,38.08474,15535.95227,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-02T21:46:05.483,1.16489,1.80329,0.28802,-0.01854,22.97942,21,15,6,1192,172.89563,-18.91516,0.0,-87.04956,37.31346,0.0,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-03T15:03:49.958,1.47687,0.45039,0.12196,0.0059,17.61221,18,10,8,1218,154.65688,92.7682,0.0,-87.23148,38.32256,0.0,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-03T18:45:24.151,1.53208,1.41097,0.40615,-0.02967,48.03334,47,32,15,1222,146.34153,78.52269,28.52813,-87.32945,38.19565,28528.12649,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-03T19:57:17.451,1.42085,1.31189,0.43368,-0.03919,41.01333,41,26,15,1228,151.86105,73.33661,20.19234,-87.26756,38.14804,20192.33961,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-03T20:23:09.500,1.44332,1.35463,0.36365,-0.09443,42.91792,42,28,14,1229,150.35088,80.24443,17.42431,-87.28334,38.2105,17424.30988,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-03T21:45:02.912,1.33681,0.4718,0.24116,-0.00161,23.59227,24,21,3,1236,181.61846,-10.60931,9.07483,-86.94916,37.3866,9074.829,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-03T21:44:06.784,1.34819,0.75524,0.36589,0.02538,16.93926,17,14,3,1237,168.3797,-17.98143,18.57264,-87.10027,37.3227,18572.63575,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-04T14:17:48.371,1.13805,0.40504,0.26904,-0.05758,19.8173,20,10,10,1262,144.81411,82.14928,22.31512,-87.34615,38.22856,22315.11901,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-04T18:06:38.817,1.45741,1.45413,0.38589,0.02956,38.60802,39,26,13,1267,146.54763,83.91929,23.21659,-87.326,38.24422,23216.58786,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-04T19:07:45.648,1.36526,1.31829,0.43398,0.02749,44.6685,44,35,9,1269,155.3346,77.01011,27.10542,-87.22716,38.18053,27105.41992,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-04T20:06:58.884,1.40494,1.62133,0.47038,0.02726,48.97038,38,21,17,1274,152.51317,76.88737,17.05224,-87.25937,38.17991,17052.23599,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-04T21:37:03.634,1.4249,2.02282,0.4324,-0.36845,48.90018,36,27,9,1278,146.56014,61.421,17.62669,-87.33045,38.04159,17626.68927,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-04T21:24:06.709,1.14091,1.38134,0.20557,-0.564,19.0,18,10,8,1279,150.92485,83.47631,16.0037,-87.27611,38.23951,16003.69747,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T13:27:54.884,0.73065,0.844,0.23017,0.00381,17.71132,18,12,6,1300,188.50404,35.57519,17.37541,-86.85958,37.80115,17375.405,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T15:45:57.162,1.28995,1.47268,0.41905,-0.01485,50.43218,49,32,17,1303,153.1152,72.41892,22.19627,-87.25346,38.13956,22196.26861,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T17:28:02.936,1.36934,1.17794,0.43251,-0.06106,54.84726,53,36,17,1307,144.26613,78.43588,24.06268,-87.35316,38.1952,24062.67948,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T19:06:35.530,1.29025,1.5727,0.38839,-0.03562,51.64413,51,38,13,1311,151.07079,73.10356,21.68241,-87.27663,38.14607,21682.40903,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T19:14:39.296,1.50036,0.56661,0.3055,0.01225,24.99614,25,14,11,1312,153.12968,83.37751,19.59102,-87.25095,38.23825,19591.02467,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T20:26:51.341,1.58319,1.04933,0.59296,-0.03482,39.9551,35,22,13,1314,152.38601,72.63891,19.09743,-87.26173,38.14167,19097.43177,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T21:40:21.423,1.03077,1.04851,0.184,0.0193,24.99964,24,17,7,1316,146.0248,68.26631,5.26758,-87.33515,38.10333,5267.57863,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T21:35:46.610,1.29549,0.55417,0.30518,-0.06689,17.78601,18,10,8,1317,150.96268,81.77313,19.21887,-87.27603,38.22417,19218.87018,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T21:31:32.127,1.17965,0.62715,0.20551,0.30396,29.0,17,14,3,1318,169.25014,-14.55321,10.18029,-87.08967,37.35342,10180.29364,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T21:47:56.737,1.11891,1.47355,0.27236,0.02419,18.08463,21,17,4,1319,178.70483,-15.92601,14.44358,-86.98333,37.33928,14443.57542,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T22:08:53.016,1.05031,1.15567,0.17817,-0.10784,12.93908,13,12,1,1321,141.62191,160.91792,37.34535,-87.3668,38.93838,37345.34966,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T22:23:28.796,1.12821,1.15387,0.28485,-0.14304,46.0,27,22,5,1322,180.23079,-9.37622,12.55321,-86.96452,37.39798,12553.20519,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-05T22:09:20.146,-0.10625,1.77292,0.29708,-0.23711,16.0,15,11,4,1323,224.61639,11.71267,8.1578,-86.45712,37.57816,8157.80456,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-06T19:54:33.767,1.18517,1.30377,0.30878,-0.04904,36.64073,35,27,8,1354,143.39211,77.9291,25.53531,-87.36323,38.19077,25535.30738,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-06T19:31:09.442,1.24526,1.25392,0.37729,0.01364,23.16437,24,17,7,1355,168.24307,-15.28742,9.24419,-87.1012,37.34699,9244.1871,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-06T21:15:31.639,1.69092,1.15626,0.46909,-0.0069,47.91473,46,28,18,1357,154.84774,73.04794,20.64783,-87.23357,38.14493,20647.83135,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-07T16:45:17.889,0.8464,0.88233,0.16118,-0.07116,21.86372,22,11,11,1379,146.11126,87.30441,11.07027,-87.33029,38.27477,11070.27313,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-07T18:20:53.834,0.85616,2.65391,0.30568,-0.3489,45.0,25,21,4,1382,111.07778,58.96505,36.82179,-87.73494,38.02449,36821.79408,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-07T21:54:57.040,1.03829,1.0184,0.2126,-0.04757,22.9713,23,10,13,1387,146.42496,83.6117,13.51354,-87.32746,38.24147,13513.54258,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-08T14:52:02.661,1.33279,1.21381,0.35341,0.03034,39.81722,41,29,12,1405,153.46196,73.40967,16.95779,-87.24929,38.14843,16957.78713,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-08T15:06:44.705,1.30436,0.44337,0.2394,0.00662,18.9129,18,13,5,1408,145.98507,82.98152,11.88968,-87.33261,38.23586,11889.6803,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-08T21:24:52.479,1.50088,0.81386,0.26997,0.01309,27.50661,28,14,14,1419,154.36915,78.22337,21.32566,-87.23791,38.19162,21325.65749,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-08T22:02:09.386,1.09159,0.56469,0.305,-0.01784,24.75346,29,26,3,1425,168.53349,-18.26915,24.27757,-87.0986,37.32008,24277.5733,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T16:00:24.933,1.26399,0.35698,0.20459,-0.0178,15.0,15,10,5,1446,151.03355,81.65944,15.57921,-87.27525,38.22313,15579.20885,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T17:22:24.127,1.06869,1.35889,0.21901,-0.11371,33.0,25,17,8,1448,176.90458,-11.25922,4.39696,-87.00252,37.38166,4396.96284,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T20:32:30.236,1.71184,1.05232,0.37809,-0.02093,30.53464,31,21,10,1453,142.72909,87.79027,14.96186,-87.36883,38.27969,14961.85994,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T21:52:19.774,1.5289,1.3274,0.34177,-0.07356,47.65466,39,32,7,1455,179.49796,-7.78817,3.54619,-86.97241,37.41242,3546.1919,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T21:26:06.351,1.64953,1.17452,0.34344,-0.03489,24.05038,24,13,11,1456,145.08349,65.04825,14.71387,-87.34653,38.0745,14713.86768,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T21:26:45.522,1.53231,0.51492,0.13162,-0.00454,20.0,20,10,10,1457,148.65937,84.34356,19.68312,-87.30179,38.2477,19683.1187,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-09T21:42:40.241,1.32649,1.19949,0.23135,0.03816,28.9538,29,22,7,1459,167.72241,-15.9216,12.24105,-87.10722,37.34137,12241.04529,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T14:16:39.635,1.12085,0.51935,0.26309,-0.00547,20.8601,21,14,7,1480,181.76341,-9.97892,9.98454,-86.94737,37.39225,9984.54129,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T16:48:25.190,1.20346,1.19311,0.34596,0.01349,40.76736,39,27,12,1484,154.56136,72.39404,16.48294,-87.23697,38.13909,16482.93886,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T16:16:26.623,1.03179,1.71582,0.48237,-0.18248,28.87178,19,10,9,1485,180.77674,5.32735,19.91821,-86.95475,37.53029,19918.2082,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T18:02:13.618,1.49154,1.20893,0.59934,0.00512,63.77213,51,41,10,1489,148.30097,84.58884,30.40938,-87.30584,38.24996,30409.38215,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T18:50:55.954,1.34226,1.28419,0.42383,-0.10135,55.0308,54,39,15,1490,144.91287,80.29916,27.38327,-87.3454,38.21188,27383.27227,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T20:40:26.854,1.43301,1.55718,0.56101,-0.04027,42.00584,42,30,12,1496,150.89927,72.75125,23.13279,-87.27866,38.14293,23132.78779,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T20:39:24.210,1.04193,0.74876,0.43171,0.00911,20.61281,20,13,7,1497,176.14671,-11.27571,15.77711,-87.01108,37.38166,15777.11337,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-10T21:26:37.484,1.13415,1.43654,0.27064,-0.11565,27.71591,23,18,5,1503,169.13203,-17.38489,16.11859,-87.09165,37.32794,16118.58645,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T07:55:42.382,0.58311,1.71913,0.33742,-0.17038,18.97123,16,14,2,1518,125.2007,-13.73132,28.46253,-87.58659,37.36782,28462.52677,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T17:38:10.497,1.19353,0.71608,0.51483,0.04942,24.39152,25,19,6,1530,176.31709,-12.31683,14.75735,-87.0094,37.37225,14757.34519,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T18:10:53.935,1.67057,0.98902,0.44919,-0.01727,33.17669,33,22,11,1533,147.01952,82.08695,19.20142,-87.32099,38.22764,19201.42005,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T19:59:44.244,1.24979,0.48163,0.25766,-0.06424,15.97811,16,11,5,1535,149.8304,82.94861,17.66189,-87.28871,38.23494,17661.88907,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T19:12:21.106,1.68511,0.76465,0.57509,0.0243,22.79796,23,16,7,1536,154.10196,68.72398,17.43065,-87.243,38.10612,17430.64999,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T20:23:37.564,1.24853,0.14559,0.09467,-0.00826,12.79055,13,10,3,1538,151.04431,83.38039,18.12466,-87.27476,38.23863,18124.66183,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T20:25:13.006,1.36965,0.47887,0.17202,-0.03591,18.93799,21,11,10,1540,152.27553,75.21882,11.48588,-87.26244,38.16492,11485.87891,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T20:59:00.294,0.4129,0.94136,0.21212,-0.13504,20.0,18,10,8,1541,150.13477,77.35999,9.56643,-87.28641,38.18456,9566.42811,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T21:46:00.776,1.48772,1.23529,0.26676,-0.12478,55.55281,46,38,8,1543,178.52765,-6.63481,13.33022,-86.98309,37.423,13330.22182,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T21:40:15.252,1.19587,1.45377,0.22327,0.29109,37.0,21,17,4,1547,168.68728,-11.68239,0.0,-87.09536,37.37938,0.0,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-11T22:07:35.778,1.09771,0.53477,0.37792,0.02772,21.55994,21,16,5,1552,176.22838,-15.91724,9.8414,-87.01126,37.33984,9841.4031,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-12T19:15:34.602,1.51009,1.23855,0.3752,-0.05864,40.92474,41,27,14,1580,145.58748,78.37675,21.20999,-87.33809,38.19446,21209.98548,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-12T21:18:15.102,1.54536,1.31734,0.59683,-0.09311,50.0,46,33,13,1584,143.75016,68.00374,23.29928,-87.36113,38.10133,23299.2763,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-12T21:47:47.511,1.52508,1.78531,0.39399,-0.4841,50.0,37,30,7,1585,176.14135,-6.16748,19.25789,-87.00992,37.42766,19257.89456,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-12T21:50:53.229,0.92466,0.4313,0.2618,-0.01071,21.65259,22,14,8,1587,150.65532,82.10424,17.26714,-87.27947,38.2272,17267.13987,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-12T21:24:51.565,1.76546,0.44391,0.28517,0.00929,21.97047,22,13,9,1588,154.25689,75.66046,11.20953,-87.23974,38.16856,11209.52903,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-12T21:39:41.363,1.00217,1.16166,0.3333,-0.05131,30.0,24,21,3,1590,174.8093,-13.14961,14.16461,-87.02662,37.36503,14164.61254,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T16:13:55.361,1.5361,1.45495,0.40496,-0.00448,37.99768,38,24,14,1617,144.88102,78.16109,22.31184,-87.34619,38.19263,22311.84233,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T17:58:03.276,1.34526,0.30784,0.14972,-0.0197,16.73665,17,10,7,1619,151.09212,81.6709,16.11806,-87.27458,38.22322,16118.06476,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T18:10:31.213,1.12495,0.49001,0.30172,-0.04878,21.83913,22,12,10,1624,146.86431,83.75616,8.66982,-87.32241,38.2427,8669.81927,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T18:01:54.285,1.40092,0.79142,0.43203,-0.0166,27.41353,28,15,13,1625,154.14503,80.75566,20.36314,-87.23992,38.21447,20363.13695,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T19:34:38.268,1.53919,1.40642,0.31797,0.16687,65.7602,56,44,12,1630,178.62775,-8.25611,18.0819,-86.98235,37.40838,18081.89954,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T19:09:30.436,1.57567,1.38207,0.58706,-0.16663,56.88694,53,33,20,1633,153.23446,75.15768,25.35322,-87.25151,38.16421,25353.21644,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-13T23:57:45.672,0.97029,2.56567,0.45182,-0.92764,44.0,24,13,11,1643,175.03752,4.01553,30.97612,-87.01997,37.51959,30976.11852,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-14T09:16:02.086,1.09521,2.29333,0.23943,-0.57445,54.0,31,22,9,1654,79.6304,53.53705,40.73203,-88.09366,37.97888,40732.02696,merged_gamma_catalog_2014_Nov_Dec.csv
2014-12-14T18:26:17.516,0.78218,0.81728,0.39466,-0.06982,19.22777,20,13,7,1668,146.53981,81.68965,10.10293,-87.32654,38.22414,10102.93239,merged_gamma_catalog_2014_Nov_Dec.csv
